name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
The Porchester,88 Bishop's Bridge Road,London,W2 5AA,GB,51.5161815,-0.1877444,https://www.theporchester.co.uk/,,+44 20 7229 2886,
The Three Horseshoes,2 High Street,Southall,UB1 3DA,GB,51.5110331,-0.3753725,,,,
The George,114-114a Glengall Grove,London,E14 3ND,GB,51.4961658,-0.0135733,,,,Mo-We 11:00-23:00; Th-Sa 11:00-24:00; Su 11:00-22:30
The Pilot Inn,68 River Way,London,SE10 0BE,GB,51.4961494,0.0102574,https://www.pilotgreenwich.co.uk/,Fuller's,+44 20 8858 5910,Mo-Sa 10:00-23:00; Su 10:00-22:30
Victoria & Albert,131-151 Melcombe Place,London,NW1 6JJ,GB,51.5223546,-0.1634813,,,,
Sports Bar & Grill,76 Melcombe Place,London,NW1 6JJ,GB,51.5223943,-0.1637938,https://www.sportsbarandgrill.co.uk/marylebone,Stonegate,,
Westow House,79 Westow Hill,London,SE19 1TX,GB,51.4200838,-0.0788102,https://westowhouse.co.uk/,Portobello Brewery,+44 20 8670 0654,Mo-Th 07:00-23:00; Fr 07:00-00:00; Sa 08:00-00:00; Su 08:00-23:00
The Two Towers,201 Gipsy Road,London,SE27 9QY,GB,51.4270937,-0.0889941,,,,
The Victoria,110 Grove Road,London,E3 5TH,GB,51.5291098,-0.0382061,https://www.thevic.london/,,+44 20 8712 5125,
The Crown,223 Grove Road,London,E3 5SN,GB,51.5329011,-0.0416128,http://www.geronimo-inns.co.uk/thecrown/,,,
The Grapes,76 Narrow Street,London,E14 8BP,GB,51.5088349,-0.0339749,https://www.thegrapes.co.uk/,,+44 20 7987 4396,Mo-Sa 12:00-23:00; Su 12:00-22:30
The George Tavern,373 Commercial Road,London,E1 0LA,GB,51.514343,-0.0530176,https://thegeorgetavern.london/,,+44 20 7790 7335,Su-We 16:00-00:00; Th 16:00-02:30; Fr-Sa 16:00-03:00
The Old Ship,17 Barnes Street,London,E14 7NW,GB,51.513576,-0.0400264,https://www.oldship.net/,,,Mo 12:00-22:00; Tu 12:00-23:00; We 12:00-00:00; Th 12:00-23:00; Fr-Su 12:00-00:00
The Queen's Head,8 Flamborough Street,London,E14 7LS,GB,51.5138388,-0.0387451,,Young's,,
Henley Arms,268 Albert Road,London,E16 2JB,GB,51.5009044,0.0572252,,,,
Coach & Horses,,London,,GB,51.512569,-0.1209025,,,,
The Chequers,145 High Street,London,E17 7BX,GB,51.5834931,-0.0266698,https://thechequerspub.com/,,,
Godet,382 Essex Road,London,N1 3PF,GB,51.5449537,-0.0882672,,,,
The Brave,340-342 Essex Road,London,N1 3PB,GB,51.5437329,-0.0899117,https://www.thebravelondon.co.uk/,,,
The Rosemary Branch,2 Shepperton Road,London,N1 3DT,GB,51.5376052,-0.0869372,,,,
Dog & Bull,24-25 Surrey Street,Croydon,CR0 1RG,GB,51.3730542,-0.1016058,https://www.youngs.co.uk/pub-detail.asp?PubID=385,Young & Co,,
Bo Peep,,London,BR6 7QL,GB,51.3520128,0.139589,,,,
The Chelsfield,1 Windsor Drive,London,BR6 6EY,GB,51.3568706,0.1065577,,,,
Queens Arms,42 Orford Road,London,E17 9NJ,GB,51.5824521,-0.013581,https://www.queensarms-e17.co.uk/,,,
The Village Public House,31 Orford Road,London,E17 9NL,GB,51.5826687,-0.0117779,https://www.village-walthamstow.com/,,,
The George,17-21 George Street,Croydon,CR0 1LA,GB,51.3742424,-0.098434,,,,"Su-Th 08:00-24:00, Fr,Sa 08:00-01:00"
King William IV,,London,,GB,51.555662,-0.1768585,,,,
The Horseshoe,28 Heath Street,London,NW3 6TE,GB,51.5559557,-0.1784589,,Camden Town Brewery,,
Chandos Arms,31 Colindale Avenue,London,NW9 5DS,GB,51.5932331,-0.2554072,,,,
The Brockley Barge,184 Brockley Road,London,SE4 2RR,GB,51.4640504,-0.036488,,,,
St James Bar,30 St James's Street,London,E17 7PF,GB,51.5804951,-0.0330672,https://goergios-bar-grill.edan.io/,,+44 20 8521 2197,Su-Th 11:00-23:00; Fr-Sa 11:00-02:00
The Chapel,48 Chapel Street,London,NW1 5DP,GB,51.5198103,-0.1661852,,,,
The Green Dragon,58-60 High Street,Croydon,CR0 1ND,GB,51.3716141,-0.1007366,https://www.crafted-social.co.uk/green-dragon-croydon,Stonegate,+44208 667 0684,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:00
The Ship,47 High Street,Croydon,CR0 1QD,GB,51.3720459,-0.1001358,,,,
The Spreadeagle,39-41 Katharine Street,Croydon,CR0 1NX,GB,51.37221,-0.1001288,https://whelanspubs.co.uk/whelans-premium/the-spread-eagle/,Fullers,+44208 781 1135,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 11:00-22:30
The Bancroft Arms,410 Mile End Road,London,E1 4RQ,GB,51.5227673,-0.0400483,,,,
Wickham Arms,69 Upper Brockley Road,London,SE4 1TF,GB,51.4686388,-0.0326926,,,,"Mo-Fr 15:00-24:00, Sa,Su 12:00-24:00"
The Camel,277 Globe Road,London,E2 0JD,GB,51.5288877,-0.0521522,,,,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Florist Arms,255 Globe Road,London,E2 0JD,GB,51.5285618,-0.0514314,,,,
The Monkhams,,London,,GB,51.618124,0.0453541,https://www.greeneking.co.uk/pubs/essex/monkhams,,,
The Orange Tree,7 Totteridge Village,London,N20 8NX,GB,51.6299418,-0.1974318,https://www.theorangetreetotteridge.co.uk/,,,
The Royal Oak,74-76 York Street,London,W1H 1QN,GB,51.5200584,-0.1624203,https://www.theroyaloakw1.com/,,,
Thornbury Castle,29a Enford Street,London,W1H 1DN,GB,51.5207515,-0.1625269,http://www.thornburycastle.uk.com/,,,
Old Maypole,,London,,GB,51.6014897,0.0837608,,,,
The City Pride,28 Farringdon Lane,London,EC1R 3AU,GB,51.5230004,-0.1070053,https://www.cityprideclerkenwell.co.uk,Fuller's,+44 20 7251 8883,Mo-Fr 12:00-23:00
The Shakespeare,2 Goswell Road,London,EC1M 7AA,GB,51.5217251,-0.0969985,https://www.theshakespearebarbican.co.uk/,,+44 20 7253 6116,Mo-Fr 11:00-23:00; Sa 16:00-23:00
The Sutton Arms,6 Carthusian Street,London,EC1M 6EB,GB,51.5207031,-0.098165,https://www.sutton-arms.co.uk/,Fuller's,,Mo-Fr 12:00-23:00
The Bay & Bracket,17-19 Artillery Row,London,SW1P 1RH,GB,51.4967404,-0.1353985,https://www.crafted-social.co.uk/bay-and-bracket-victoria,Stonegate,,
The Shakespeare,91 - 99 Buckingham Palace Road,London,,GB,51.4962607,-0.1448413,https://www.greeneking.co.uk/pubs/greater-london/shakespeare,Greene King,,"Mo-We 10:00-23:30, Th-Sa 10:00-24:00, Su 10:00-22:30"
The Bell,50 Middlesex Street,London,E1 7EX,GB,51.5158372,-0.0756073,https://www.thebellpub.co.uk/,,+44 20 7247 3459,Mo-We 11:00-23:00; Th-Fr 11:00-00:00
The Alma,499 Old York Road,London,SW18 1TF,GB,51.4606306,-0.1876687,https://www.almawandsworth.com,Young's,+44 20 8870 2537,Mo-Sa 10:00-23:00; Su 11:00-22:30
The Prospect of Whitby,57 Wapping Wall,London,E1W 3SH,GB,51.5070719,-0.0510889,https://www.greeneking.co.uk/pubs/greater-london/prospect-of-whitby,,+44 20 7481 1095,
Spread Eagle,69-71 Wandsworth High Street,London,SW18 2PT,GB,51.4564866,-0.1922365,https://www.spreadeaglewandsworth.co.uk/,Young & Co,+44 208 161 0038,"Mo-Th 07:00-23:00, Fr 07:00-00:00, Sa 08:00-00:00, Su 08:00-22:30"
The Ram Inn,68 Wandsworth High Street,London,SW18 4LB,GB,51.456956,-0.1928787,https://www.theraminnsw18.co.uk/,,+44 20 8871 9752,Mo 09:00-23:00; Tu-Sa 12:00-23:00; Su 12:00-22:30
Crown And Pepper,242 High Street,Croydon,CR0 1NF,GB,51.3690443,-0.0999056,,,,
The King’s Arms,96 Wandsworth High Street,London,SW18 4LB,GB,51.4573591,-0.1946573,https://www.kingsarmswandsworth.co.uk,,+44 20 8875 7000,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00
Churchills,151 Saint John's Hill,London,SW11 1TQ,GB,51.4601881,-0.1765762,,,,
St John's Tavern,147 Saint John's Hill,London,SW11 1TQ,GB,51.4601961,-0.1763624,,,,"Mo-We 17:00-23:00, Th 17:00-24:00, Fr 17:00-02:00, Sa 12:00-02:00, Su 12:00-23:00"
Project Orange,43 Saint John's Hill,London,SW11 1TT,GB,51.4627585,-0.170396,,,,
The Crown and Anchor,374 Chiswick High Road,London,W4 5TA,GB,51.4927335,-0.2637316,https://www.crownandanchorchiswick.com/,Young's,+44 20 8995 2607,Mo-Sa 12:00-23:00; Su 12:00-22:00
The Lamb Brewery,,London,,GB,51.4920281,-0.2623859,,,,
The Unicorn,38 Gallows Hill,Kings Langley,WD4 8LU,GB,51.7007872,-0.434207,,,,
George IV,76 Willes Road,London,,GB,51.5488017,-0.1459603,,,,
Keg & Grill,1 South End,Croydon,CR0 1BE,GB,51.3675315,-0.0987047,,,,
The Tree House,78 South End,Croydon,CR0 1DP,GB,51.3652401,-0.0993228,,,,
Opal Bar,,London,WC2N 6PA,GB,51.5073644,-0.1220032,,,,
The Light Bar,233 Shoreditch High Street,London,E1 6PJ,GB,51.522141,-0.0783797,,,,
Connolly's Bar,450 Chiswick High Road,London,W4 5TT,GB,51.4929522,-0.2674541,,,,
The Flower Pot,126-128 Wood Street,London,E17 3HX,GB,51.5875913,-0.0039254,,,,
The Duke's Head,112 Wood Street,London,E17 3HX,GB,51.58811,-0.0044297,,,,
The George IV,185 Chiswick High Road,London,W4 2DR,GB,51.4922883,-0.2570649,https://www.georgeiv.co.uk/,Fuller's,,
The Forresters Arms,The Street,High Ongar,CM5 9NH,GB,51.7108187,0.2655394,http://theforrestersarms.co.uk/,,,
The White Hart,22 Great Suffolk Street,London,SE1 0UG,GB,51.504997,-0.1015713,https://www.whitehartsouthwark.co.uk/,,+44 20 7928 8265,Mo-Sa 12:00-23:00; Su 12:00-22:30
The Three Tuns,1 Portman Mews South,London,W1H 6HP,GB,51.5145249,-0.1559152,https://www.greeneking.co.uk/pubs/greater-london/three-tuns,,,
Red Lion,41 Hoxton Street,London,N1 6NH,GB,51.5280823,-0.080238,https://www.redlionhoxton.co.uk,,+44 20 7729 7920,"We,Th 17:00-23:00; Fr,Sa 12:00-00:00; Su-Tu off"
Duke of York,,London,,GB,51.4893455,-0.2547491,,Fuller's,,
The Packhorse and Talbot,145 Chiswick High Road,London,,GB,51.492524,-0.2546494,https://www.greeneking.co.uk/pubs/greater-london/packhorse-and-talbot,,+44 20 8994 0360,"Mo-Th,Su 11:00-23:00; Fr-Sa 11:00-24:00"
The Tabard,,London,,GB,51.4956885,-0.2547054,https://www.greeneking.co.uk/pubs/greater-london/tabard,Spirit Pub Company,,
The Tooke Arms,165 Westferry Road,London,E14 8NH,GB,51.4981323,-0.0255271,,,,
The George & Dragon,151 Cleveland Street,London,W1T 6QN,GB,51.5229896,-0.1420012,,,,Mo-Th 12:00-23:30; Fr 12:00-00:00; Sa 12:00-23:00
Harry's,Old Mill Road,Kings Langley,WD4 8RB,GB,51.6931293,-0.4340353,,,+44 1923 441141,Mo-Th 18:00-23:00; Fr 17:00-23:00; Sa 12:00-23:00; Su 12:00-22:30
The Kings Lodge,28 Bridge Road,Kings Langley,WD4 8RF,GB,51.6933546,-0.4335931,http://www.kingslodge.uk.com/,,,
The Kings Head,22 Bridge Road,Kings Langley,WD4 8RE,GB,51.6933684,-0.4350652,http://www.thekingshead.net/,,+44 1923 262307,Mo-Th 12:00-23:30; Fr-Sa 12:00-00:30; Su 12:00-23:00
The Talbot,2 Tyrwhitt Road,London,SE4 1QG,GB,51.4672607,-0.0236773,https://www.thetalbotbrockley.co.uk/,,+44 20 8692 2665,
The Croham Arms,1 Croham Road,South Croydon,CR2 7PB,GB,51.3623005,-0.0956581,,,,
Whelans,13-15 Selsdon Road,South Croydon,CR2 6PW,GB,51.3628031,-0.0965301,,,,
The Lord Northbrook,116 Burnt Ash Road,London,SE12 8PU,GB,51.4509025,0.012222,https://www.thelordnorthbrook.co.uk/,,,
Station Hotel,14-16 Staplehurst Road,London,SE13 5NB,GB,51.4530692,-0.0001318,,,,
Ladywell Tavern,80 Ladywell Road,London,SE13 7HS,GB,51.4562993,-0.0214408,https://www.ladywell.pub/,,,Su-Th 12:00-24:00; Fr 12:00-01:00; Sa 11:00-01:00
The Castle,15 Grosvenor Rise East,London,E17 9LB,GB,51.5806374,-0.0112054,,,,
The Boys Home,High Street,Abbots Langley,WD5 0AA,GB,51.707397,-0.4161727,,,,
The Raglan,199 Shernhall Street,London,E17 9HX,GB,51.580961,-0.003522,https://lordraglanpub.com/,,,Mo-Th 16:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:00
Abercorn Arms,76-78 Church Road,Teddington,TW11 8EY,GB,51.4286462,-0.338227,,,,
Rising Sun Hotel & Restaurant,138 Greenford Road,Harrow,HA1 3QL,GB,51.5586926,-0.3348143,,,,
The Punch Tavern,99 Fleet Street,London,EC4Y 1DE,GB,51.5139811,-0.1048932,,,,
The Tipperary,66 Fleet Street,London,EC4Y 1HT,GB,51.5140724,-0.1076115,,,,
The Approach Tavern,47 Approach Road,London,E2 9LY,GB,51.5313465,-0.0517656,https://theapproachtavern.co.uk/,Remarkable Pubs,+44 20 8980 2321,Mo-We 15:00-23:00; Th-Sa 12:00-23:00; Su 12:00-22:30
Clapton Hart,231 Lower Clapton Road,London,E5 8EG,GB,51.5577414,-0.0562913,https://www.claptonhart.com/,Antic,+44 20 8985 8124,
The Star of Kings,126 York Way,London,N1 0AX,GB,51.5363672,-0.12199,,Electric Star Pubs,+44 20 7458 4218,Mo-Th 12:00-23:00; Fr-Sa 12:00-01:00; Su 12:00-21:00
The Coach and Horses,862 High Road,London,N17 0EY,GB,51.6075632,-0.0678042,,,,
The Old Fox And Hounds,1 London Road,Croydon,CR0 2RE,GB,51.3782173,-0.1031651,,Greene King,,
Hare and Hounds,229 Ruislip Road,Greenford,UB6 9RZ,GB,51.5321338,-0.3678646,http://www.harehoundspub.co.uk/,,,
The Compasses,95 Tibbs Hill Road,Abbots Langley,WD5 0LJ,GB,51.7041553,-0.4120424,,,+44 1923 262870,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-23:00
The Crown,Ealing Road,Northolt,UB5 6AA,GB,51.5446543,-0.3705894,,Sizzling Pubs,,
Tiger's Head,Watts Lane,Chislehurst,BR7 5PJ,GB,51.4089879,0.0743412,https://www.chefandbrewer.com/pubs/kent/tigers-head,,,
The White Horse,14-16 Worple Way,Richmond,TW10 6DF,GB,51.4615067,-0.2961534,https://www.whitehorserichmond.co.uk/,,,
The White Horse,50 Middle Road,Harrow,HA2 0HL,GB,51.570338,-0.3453877,https://www.whitehorseharrow.co.uk/,,+44 20 8422 1215,"Mo,Tu 12:00-23:00; We-Sa 12:00-24:00; Su 12:00-22:30"
The Canbury Arms,49 Canbury Park Road,Kingston upon Thames,KT2 6LQ,GB,51.4133291,-0.2965116,https://www.canburyarmskingston.co.uk/,,,
The Foresters Arms,45 High Street,Hampton Wick,KT1 4DG,GB,51.4129889,-0.3114328,,,,
The Cricketers,32 Row Town,Addlestone,KT15 1EY,GB,51.3590297,-0.5138406,https://cricketersrowtown.com/,,,
The Salisbury,1 Green Lanes,London,N4 1JX,GB,51.5822373,-0.09929,https://thesalisburyhotelpub.co.uk,,+44 20 8800 9617,Mo-Su 12:00-22:00
The Dysart,135 Petersham Road,Richmond,TW10 7AA,GB,51.446579,-0.3002363,,,,
Rose of Denmark,296 Woolwich Road,London,SE7 7AL,GB,51.4871148,0.0258024,https://roseofdenmarkpub.co.uk/,,+44 20 8473 0038,
Holly Tree,141 Dames Road,London,E7 0DZ,GB,51.5557511,0.0202912,https://thehollytreepub.co.uk/,,+44 208 221 9830,Mo-We 17:00-23:00; Th-Sa 12:00-23:00; Su 12:00-21:00
Ye Olde Greene Manne,,Rickmansworth,WD3 1QB,GB,51.6211953,-0.4455218,,,,Mo-We 12:00-22:00; Th-Sa 12:00-23:00; Su 12:00-22:00
Brouhaha Bar,499-501 Green Lanes,London,N4 1AL,GB,51.5811385,-0.0997163,https://www.brouhahabar.com,,+44 20 8348 8553,Mo-Tu 16:00-22:30; We-Th 16:00-23:00; Fr-Sa 16:00-00:00
Exmouth Arms,1 Starcross Street,London,NW1 2HR,GB,51.5278916,-0.1366815,,,,
The Victoria,,London,,GB,51.5338211,-0.1419375,,,,
Simmons,7 Camden High Street,London,NW1 7JE,GB,51.5347025,-0.1392217,https://www.simmonsbar.co.uk/,,,Mo-We 16:00-00:30; Th-Sa 16:00-01:30; Su 16:00-22:30
Lyttelton Arms,1 Camden High Street,London,NW1 7JE,GB,51.5345548,-0.1393184,,,,
Hope & Anchor,,London,,GB,51.5348183,-0.1376223,,,,
The Cobden,28-30 Camden High Street,London,NW1 0JH,GB,51.5354508,-0.1390397,,,,
The Surprise,6 Christchurch Street;Christchurch Terrace,London,SW3 4AJ,GB,51.4862162,-0.1631491,http://www.geronimo-inns.co.uk/thesurprise/,,,
The Keep of Brook Green,43 Blythe Road,London,W14 0HR,GB,51.4971369,-0.2162176,https://www.thekeepbrookgreen.com/,,,
The Rifleman,30 Camden Road,London,TN13 3LZ,GB,51.2851138,0.1930401,,,,
The Purple Turtle,65 Crowndale Road,London,NW1 1TN,GB,51.534483,-0.1378475,http://www.purpleturtlecamden.co.uk,,,
Sindercombe Social,2 Goldhawk Road,London,W12 8QD,GB,51.5032494,-0.2241037,,,,"Su-Th 12:00-24:00, Fr,Sa 12:00-02:00"
The Dumb Bell Public House,Shire Lane,Gerrards Cross,SL9 0QY,GB,51.6213559,-0.5307269,https://thedumbbell.co.uk/,,,
The Green Man,,London,,GB,51.520345,-0.1703356,,,,
Marquis of Granby,2 Rathbone Street,London,W1T 1NR,GB,51.5180126,-0.1346444,https://www.nicholsonspubs.co.uk/restaurants/london/themarquisofgranbyrathbonestreetlondon,Mitchells & Butlers plc,,Mo 12:00-23:00; Tu-Sa 11:00-23:00; Su 12:00-22:30
Blacksmith's Arms,Cudham Lane South,London,TN14 7QB,GB,51.3188252,0.0726978,,,,"Mo 12:00-20:00; Tu-We,Su 12:00-22:00; Th-Sa 12:00-23:00"
The Crown,Leaves Green Road,Keston,BR2 6DQ,GB,51.3396698,0.0303402,,,,
The Alma,59 Newington Green Road,London,N1 4QU,GB,51.5484046,-0.0878039,https://thealmaislington.com,,+44 20 7226 3531,
The Snooty Fox,75 Grosvenor Avenue,London,N5 2NN,GB,51.5491344,-0.0913167,,,,Mo-Th 16:00-23:00; Fr 16:00-01:00; Sa 12:00-01:00; Su 12:00-22:30
The Fox Inn,,Keston,BR2 6BQ,GB,51.361976,0.0274073,https://thefoxkeston.co.uk/,,+44 1689 497898,Tu-Sa 12:00-23:00; Sun 12:00-18:00
The Old Jail,,London,,GB,51.3151725,0.0563973,,,,
The Coronet,338-346 Holloway Road,London,N7 6NJ,GB,51.5556298,-0.1155903,https://thecoronet.uk/,,,Mo-Th 11:00-00:30; Fr-Sa 11:00-01:00; Su 11:00-00:30
The Cricketers,299-301 High Road,Woodford Green,IG8 9HQ,GB,51.6019231,0.0190271,,,,
The Colney Fox,1 Barnet Road,London Colney,AL2 1BL,GB,51.7190272,-0.2865726,,,,Mo-Fr 07:00-23:00; Sa 08:00-23:00; Su 08:00-22:30
Hammer in Hand,Ganders Ash,Watford,WD25 7EX,GB,51.6957327,-0.4022415,,,,
O'Neill's,762 High Road Leytonstone,London,E11 3AW,GB,51.5705485,0.0152407,,,,
The London Tavern,92 Rendlesham Road,London,E5 8PA,GB,51.5587134,-0.0633339,,,+44 20 8985 3644,
The Rising Sun,Chambers Lane,London,NW10 2BY,GB,51.5454222,-0.2303539,,,,
The Windmill,224 St James's Road,Croydon,CR0 2BW,GB,51.3812747,-0.0920561,,,,
The Swan,College Road,Abbots Langley,WD5 0NR,GB,51.7028892,-0.4089877,https://www.greeneking.co.uk/pubs/hertfordshire/swan,,,
The Canonbury Tavern,21 Canonbury Place,London,,GB,51.5447073,-0.0974988,https://www.thecanonbury.co.uk/,,+44 20 7704 2887,
Clissold Park Tavern,177 Green Lanes,London,N16 9DB,GB,51.5578332,-0.0907844,https://clissoldparktavern.com,,,
Marquess Tavern,32 Canonbury Street,London,N1 2TB,GB,51.543209,-0.0953041,https://www.marquesscanonbury.com/,,+44 20 3355 0491,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:00
Plough and Harrow,419 High Road Leytonstone,London,E11 4JU,GB,51.5571053,0.0060407,,,,
The Kings Arms,25 Roupell Street,London,SE1 8TB,GB,51.5044108,-0.1091004,,,,Mo-Su 11:00-23:00
Carpenters Arms,73 Cheshire Street,London,E2 6EG,GB,51.5239568,-0.0673537,,,,
East India Arms,67 Fenchurch Street,London,EC3M 4BR,GB,51.512326,-0.0792112,,,,
Surbiton Raceway Clubhouse,,London,,GB,51.3766834,-0.2686888,,,,
The Royal Oak,Kitters Green,Abbots Langley,WD5 0ET,GB,51.7040171,-0.4185009,,,,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 11:00-22:30
Saints & Sinners,482 London Road,Croydon,CR0 2SS,GB,51.3877481,-0.1109743,,,,
Next Door,,London,,GB,51.4410323,0.1506595,,,,
The Kings Head,65 Bexley High Street,Bexleyheath,DA5 1AA,GB,51.4418978,0.1498618,,,,
The Millers Arms,Bexley High Street,Bexley,,GB,51.4415914,0.1508386,,,,
Spread Eagle,141 Albert Street,London,NW1 7NB,GB,51.5375911,-0.1448634,,Young's,+44 20 7267 1410,
The Old Mill,1 Old Mill Road,London,SE18 1QG,GB,51.4817113,0.084047,,,,
The George,,London,,GB,51.4415789,0.1503213,https://www.greeneking.co.uk/pubs/kent/george,,,
Hambrough Tavern,,Southall,UB1 1NG,GB,51.5129061,-0.3899692,,,,
The Hart,56 Blandford Street,London,W1U 7JA,GB,51.5184192,-0.1547788,,,,
The Gunmakers,33 Aybrook Street,London,W1U 4AP,GB,51.5192313,-0.1531915,https://gunmakershouse.co.uk/,,,Mo-Sa 12:00-23:00; Su 11:00-22:30
The Goat,"252 High Street, Ponders End",London,EN3 4HB,GB,51.6465924,-0.0472495,,,,
Pride of Spitalfields,3 Heneage Street,London,E1 5LJ,GB,51.5189522,-0.0712189,,,,
Meltdown,342 Caledonian Road,London,N1 1BB,GB,51.5407231,-0.1167717,,,,
Black Prince,300 Woodham Lane,New Haw,KT15 3NT,GB,51.3481077,-0.502502,https://www.greeneking.co.uk/pubs/surrey/black-prince,,,
The Victoria,427 Woodham Lane,London,KT15 3QE,GB,51.3444694,-0.5123626,,,,
The Kingfisher,Chertsey Bridge Road,Chertsey,KT16 8LF,GB,51.3891061,-0.4852532,https://www.thekingfisherchertsey.co.uk,,,
The Crown and Castle,600 Kingsland Road,London,E8 4AH,GB,51.546115,-0.075395,https://thecrownandcastle.co.uk/,,,Mo-Th 17:00-22:00; Fr-Su 12:00-22:00
The Punch Bowl,41 Farm Street,London,W1J 5RP,GB,51.5090776,-0.1494373,https://www.punchbowllondon.com/,,,
The Oddfellows,,London,,GB,51.4457874,0.2078885,,,,
The Selkirk,60 Selkirk Road,London,SW17 0ES,GB,51.430339,-0.169464,https://www.theselkirksw17.com/,,+44 20 8672 6235,Mo-Su 12:00-22:00
The Scolt Head,107A Culford Road,London,N1 4HT,GB,51.5433315,-0.081638,,,,12:00-24:00
Rose & Crown,199 Stoke Newington Church Street,London,N16 9ES,GB,51.5610164,-0.0837507,https://roseandcrownn16.co.uk/,,,
White Hart,2 Eltham High Street,London,SE9 1DA,GB,51.4511432,0.0488265,https://www.craftunionpubs.com/white-hart-eltham,Stonegate,,
Bridge House,2 High Street,London,SE20 8RZ,GB,51.41812,-0.0604524,https://www.bridgehousese20.co.uk/,,+44 20 8778 2100,Mo-Fr 13:00-23:00; Sa 12:00-23:00; Su 12:00-22:30
The Railway,100 West End Lane,London,NW6 2LU,GB,51.5462802,-0.1908537,https://www.greeneking.co.uk/pubs/greater-london/railway-west-hampstead,,,
The Park Tavern,45 Passey Place,London,SE9 5DA,GB,51.4497476,0.0544058,,,,
Bald Faced Stag,High Road,Buckhurst Hill,IG9 5HT,GB,51.6257272,0.0325655,,Toby Carvery,,
The Royal Oak,320 Hale End Road,Woodford Green,IG8 9LN,GB,51.6041948,0.002972,,,,
Queens Head,5-7 West Ham Lane,London,E15 4PH,GB,51.5406296,0.0023416,https://www.craftunionpubs.com/queens-head-stratford,Stonegate,,
The Railway Tavern,,London,,GB,51.4412597,0.1488606,,,,
St. Georges Tavern,14 Belgrave Road,London,SW1V 1QD,GB,51.4931984,-0.1447524,https://www.nicholsonspubs.co.uk/restaurants/london/thestgeorgestavernvictorialondon,,,
Bank of Friendship,224-226 Blackstock Road,London,,GB,51.5583351,-0.0987654,http://www.bankoffriendship.com/,,+44 20 7226 8711,"Mo-Th 16:00-00:00, Fr 16:00-01:00, Sa 12:00-01:00, Su 12:00-00:00"
Barretts,9 Masons Avenue,Harrow,HA3 5AH,GB,51.5929787,-0.3343953,,,,
The Three Wishes,100 High Street,Harrow,HA3 7AH,GB,51.5962604,-0.3350674,,,,
The Ivy House,40 Stuart Road,London,SE15 3BE,GB,51.4582061,-0.0520969,,,+44 20 7277 8233,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30
Fizz Sports Bar,217 Kenton Road,Harrow,HA3 0HD,GB,51.5833557,-0.3141481,http://www.fizzsportsbar.com/,,+44 20 3638 9660,
Black Horse,6 Rathbone Place,London,W1T 1HL,GB,51.5167096,-0.1330019,https://www.theblackhorselondon.com,,+44 20 3582 4137,Mo-Th 12:00-23:30; Fr-Sa 12:00-24:00; Su 12:00-22:00
The Cock Tavern,27 Great Portland Street,London,W1W 8QE,GB,51.5167819,-0.1414027,,Samuel Smith,,
The New Explorer,23 Great Castle Street,London,W1G 0JA,GB,51.5159299,-0.142972,https://www.greeneking.co.uk/pubs/Greater-London/new-explorer,Greene King,+44 20 7491 0467,
The Phoenix Public House,37 Cavendish Square,London,W1G 0PP,GB,51.516091,-0.1436072,,,,
The Devereux,Devereux Court,London,,GB,51.5128283,-0.1125591,,,,
The Edgar Wallace,40 Essex Street,London,WC2R 3JE,GB,51.5127222,-0.1127754,,,,
Savoy Tap,2 Savoy Street,London,WC2R 0BA,GB,51.5108683,-0.1193446,https://www.savoytap.co.uk/,,+44 20 7836 9738,"Mo, Tu 12:00-22:00; We-Sa 12:00-23:00"
