name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
The Prince of Denmark,140 Sprowston Road,Norwich,NR3 4JQ,GB,52.6450651,1.3017857,,,+44 1603 403893,24/7 closed
The Robin Hood,84 Mousehold Street,Norwich,NR3 1NX,GB,52.6371383,1.305688,,,+44 1603 667138,Su-Th 11:00-23:00; Fr-Sa 11:00-00:00
The Stanley,33 Magdalen Road,Norwich,NR3 4LG,GB,52.6407134,1.2967982,,Alandra Bridge,+44 1603 615988,Mo-Sa 12:00-00:30; Su 12:00-23:00
Louis Marchesi,17 Tombland,Norwich,NR3 1HF,GB,52.631755,1.2983372,https://www.norfolkpubs.co.uk/norwich/lnorwich/nclom.htm,,+44 1603 763099,Mo-Su 11:00-23:00
Temple Bar,2 Unthank Road,Norwich,NR2 2RA,GB,52.6290555,1.2848542,,,+44 1603 624803,Mo-Sa 12:00-01:00; Su 12:00-00:00
The West End Retreat,1 Browne Street,Norwich,NR2 4QY,GB,52.6350324,1.2790565,,,+44 1603 626490,Mo-Sa 12:00-23:00; Su 12:00-22:30
Wig And Pen,6 Saint Martin at Palace Plain,Norwich,NR3 1RN,GB,52.6333861,1.3000181,https://www.thewigandpen.com/,,+44 1603 625891,Mo-Th 11:30-23:00; Fr-Sa 11:30-00:00; Su 11:30-18:00
The Windmill,Knox Road,Norwich,NR1 4LQ,GB,52.6353044,1.3195986,,,+44 1603 304180,Su-Th 12:00-23:30; Fr 12:00-00:00; Sa 12:00-23:30
The Windmill,211 Aylsham Road,Norwich,NR3 2RE,GB,52.6475174,1.2827719,,,+44 1603 405180,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Wine Cellar,8 Guildhall Hill,Norwich,NR2 1JG,GB,52.6293129,1.2931194,https://www.winecellarnorwich.co.uk/,,+44 1603 886100,"Mo,We 11:00-22:00; Tu,Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 11:00-16:00"
Shoe Makers,1 Sandy Lane,Norwich,NR4 6EF,GB,52.6073078,1.289236,https://www.hungryhorse.co.uk/pubs/norfolk/shoe-makers/,Hungry Horse,+44 1603 851844,Mo-Sa 09:00-23:00; Su 09:00-22:00
The Bell Hotel,5 Orford Hill,Norwich,NR1 3QB,GB,52.6273138,1.2951758,https://www.jdwetherspoon.com/pubs/the-bell-hotel-norwich/,,+44 1603 630017,08:00-00:00
Malt and Mardle,163 Magdalen Street,Norwich,NR3 1NF,GB,52.6385279,1.297039,https://maltandmardle.co.uk/,,,
The Hourglass Inn,21 Melbourne Street,Exeter,EX2 4AU,GB,50.717518,-3.5271831,,Exeter Brewery,,
Clifton Inn,1 Clifton Road,Exeter,EX1 2BR,GB,50.7255148,-3.5202641,,,,"Mo,Tu 15:00-22:00; We-Sa 12:00-18:00+; Su 12:00-22:00"
The Stoke Arms,Prince Charles Road,Exeter,EX4 7BZ,GB,50.7348663,-3.5155321,https://www.stokearmsstokehill.co.uk/,,,
Mount Radford,73-75 Magdalen Road,Exeter,EX2 4TA,GB,50.7212304,-3.519728,https://www.greeneking-pubs.co.uk/pubs/devon/mount-radford/,,+44 1392 258221,
The Kings,173 Cowick Street,Exeter,EX4 1AA,GB,50.7176777,-3.5389976,,,,
Royal Oak,68 Okehampton Street,Exeter,EX4 1DY,GB,50.7189402,-3.5400115,,,,
The Village Inn,1 St Andrew's Road,Exeter,EX4 2AA,GB,50.7321409,-3.5485131,,,,
The Thatched House,Exwick Road,Exeter,EX4 2BQ,GB,50.7263242,-3.5487204,https://thatchedhouse.net/,,+44 1392 272920,
The Tally Ho,2 Countess Wear Road,Exeter,EX2 6LG,GB,50.7031311,-3.5024048,https://www.tallyhoinnexeter.co.uk/index,,+44 1392 271794,
The Huntsman Inn,2 High Street,Exeter,EX2 9RN,GB,50.704556,-3.5589729,https://www.thehuntsmaninn.com,,+44 1392 272779,
Green Gables,Buddle Lane,Exeter,EX4 1JH,GB,50.7160682,-3.5474186,,,,
The Lucombe Oak,Cowick Street,Exeter,EX4 1DG,GB,50.7171071,-3.5409562,,,,
The Twisted Oak,Little John's Cross Hill,Exeter,EX2 9RG,GB,50.706486,-3.5566686,https://thetwistedoak.co.uk,,+44 1392 273666,
The Dolphin,31 Burnthouse Lane,Exeter,EX2 6BG,GB,50.7095059,-3.506246,,,,
Scapegoat,1A Queen Street,Exeter,EX4 3SB,GB,50.7261714,-3.5337568,,Topsham Brewery,,Mo-Su 16:00-18:00+
Topsham Brewery & Taproom,1 Haven Road,Exeter,EX2 8GR,GB,50.716898,-3.5295227,,,+441392275196,
Little Drop Of Poison,154 Fore Street,Exeter,EX4 3AT,GB,50.72132,-3.5343488,https://www.thegangesrestaurant.com/,,,
George's Meeting House,38 South Street,Exeter,EX1 1ED,GB,50.7205788,-3.5300023,https://www.jdwetherspoon.com/pubs/georges-meeting-house-exeter/,,,"Su-Th 08:00-00:00; Fr,Sa 08:00-01:00"
The Turks Head,202 High Street,Exeter,EX4 3EB,GB,50.7232903,-3.5318551,https://www.turksheadexeter.com/,,+44 1392 706013,Su-Th 10:00-24:00; Fr-Sa 10:00-01:00
The Chevalier Inn,81-82 Fore Street,Exeter,EX4 3HR,GB,50.7221546,-3.532887,,,,"Mo-Th 08:00-00:00; Fr,Sa 08:00-02:00; Su 08:00-24:00"
Drakes Bar & Lounge,Queen Street,Exeter,,GB,50.7253192,-3.5334342,,,,
Loco Bar,,Exeter,,GB,50.7304819,-3.5421379,https://www.greatwesternhotel.co.uk/,,,
Arcadia,6 Northernhay Place,Exeter,EX4 3QJ,GB,50.725797,-3.528404,https://www.arcadiaexeter.com/,,,Tu 16:00-22:30; We 12:00-22:30; Th-Sa 12:00-23:00; Su 12:00-20:00
The Horse & Groom,77 Fore Street,Exeter,EX1 2QL,GB,50.7212893,-3.5055687,,,+44 1392 437322,
Royal Oak,78-81 Fore Street,Exeter,EX1 2RN,GB,50.7213739,-3.5038689,https://www.royaloakpubheavitree.co.uk/,,+44 1392 25 41 21,"Mo-Th 11:30-23:00; Fr-Sa 11:30-00:00; Su 12:00-16:00,19:00-23:00"
Crossed Anchors Brewery & Taproom,Water Lane,Exeter,EX2 8BY,GB,50.7130168,-3.5293621,,,,Fr 16:00-22:00; Sa 12:00-22:00; Su 12:00-17:00
City Gate,1 Iron Bridge,Exeter,EX4 3RB,GB,50.7236873,-3.5348824,,,,
Pig & Pickle,38A Fore Street,Exeter,EX1 2QL,GB,50.7213621,-3.5061055,,,,Mo-Th 17:00-23:00; Fr 15:00-23:00; Sa 12:00-23:00; Su 13:00-22:00
Double Locks Inn,Canal Banks,Exeter,EX2 6LT,GB,50.6999873,-3.5127938,,,+44 1392 256947,Mo-Sa 11:00-22:00; Su 10:30-21:00
The Imperial,New North Road,Exeter,EX4 4AH,GB,50.7303375,-3.5397923,,,,Su-Th 08:00-00:00; Fr-Sa 08:00-01:00
The Prospect Inn,,Exeter,,GB,50.7186437,-3.5307743,,,,
The Bishop Blaize,Commercial Road,Exeter,EX2 4AB,GB,50.7190607,-3.5337051,,,,
The Mill On The Exe,Bonhay Road,Exeter,EX4 3AB,GB,50.7219776,-3.5392821,https://www.millontheexe.co.uk/,,,
The Queens Head,,Exeter,,GB,50.7316597,-3.5022109,,,,
Old Timers,Little Castle Street,Exeter,EX4 3PX,GB,50.725485,-3.5287219,,,,
The Victoria Inn,36 Victoria Street,Exeter,EX4 6JQ,GB,50.7336041,-3.5233539,https://www.craftunionpubs.com/victoria-inn-exeter,Stonegate,,
The Farmers Union,16-18 Queens Terrace,Exeter,EX4 4HR,GB,50.7274192,-3.5359429,,,,
The Old Firehouse,50 New North Road,Exeter,EX4 4EP,GB,50.7268201,-3.5279584,,,,
The Black Horse,Longbrook Street,Exeter,EX4 6AB,GB,50.7267727,-3.5272597,https://www.greeneking.co.uk/pubs/devon/black-horse,,,
The Bowling Green,29-30 Blackboy Road,Exeter,EX4 6ST,GB,50.7296878,-3.5176547,,,,"Tu-Th 16:00-23:00; Fr,Sa 14:00-23:00; Su 14:00-22:00; Mo off"
St Anne's Well,31 Well Street,Exeter,EX4 6QL,GB,50.7297163,-3.5229582,,,,
Henry's Bar,Mount Pleasant Road,Exeter,EX4 7AB,GB,50.7302737,-3.514224,,,,
Duke of York,58 Sidwell Street,Exeter,EX4 6PH,GB,50.7278971,-3.5231572,https://www.craftunionpubs.com/duke-of-york-exeter,Stonegate,,
The Fat Pig,2 John Street,Exeter,EX1 1BL,GB,50.7208446,-3.5340626,,,+44 7787510954,
The Ship,1-3 Martins Lane,Exeter,EX1 1EY,GB,50.7235916,-3.5302381,https://www.greeneking.co.uk/pubs/devon/ship,,,"Mo-Th 11:00-23:00, Fr-Sa 11:00-00:00, Su 11:00-22:30"
The Seven Stars Hotel,Alphington Road,Exeter,EX2 8JB,GB,50.708951,-3.5384449,https://www.emberinns.co.uk/nationalsearch/southwest/the-seven-stars-hotel-exeter,,+44 1392 250983,Mo-Th 11:00-23:00; Fr 11:00-00:00; Sa 10:00-00:00; Su 10:00-23:00
Cowick Barton,121 Cowick Lane,Exeter,EX2 9HF,GB,50.7093724,-3.5465544,https://www.thecowickbarton.co.uk/,,+44 1392 491117,
The Sawyer's Arms,121 Cowick Street,Exeter,EX4 1JD,GB,50.7154318,-3.5442015,https://www.jdwetherspoon.com/pubs/all-pubs/england/devon/the-sawyers-arms-exeter,,,"Mo,Tu,We,Th,Fr,Sa,Su 08:00-24:00"
Samuel Jones Ale & Smoke House,37 Commercial Road,Exeter,EX2 4AE,GB,50.7183674,-3.5318201,https://www.samueljonesexeter.co.uk/,,,
Rumours,60 New North Road,Exeter,EX4 4EP,GB,50.7266717,-3.5284723,,,,Mo-Th 17:00-02:00; Fr 17:00-02:30; Sa 12:00-02:30; Su 17:00-01:00
Poachers Inn,55 High Street,Exeter,EX2 9RW,GB,50.7018407,-3.5595902,https://poachersinn.co.uk/,,+44 1392 273847,
The Ship & Pelican,54 Fore Street,Exeter,EX1 2RR,GB,50.7211605,-3.505177,,,,
The Sports Bar,,Bath,,GB,51.3780319,-2.3567126,https://www.royalhotelbath.co.uk/,,,
The Locksbrook Inn,103 Locksbrook Road,Bath,BA1 3EN,GB,51.3824296,-2.3934986,https://thelocksbrookinn.com/,,,
The White Horse,42 Shophouse Road,Bath,BA2 1EF,GB,51.3773549,-2.3892442,https://www.whitehorsetwerton.co.uk/,,,
New Crown Inn,21 Newbridge Hill,Bath,BA1 3PW,GB,51.3856424,-2.3886571,https://www.thenewcrowninn.co.uk/,,,
The Hop Pole,7 Upper Bristol Road,Bath,BA1 3AR,GB,51.3849968,-2.3756795,https://bathales.com/pubs/hop.html,Bath Ales,,
Victoria Pub and Kitchen,,Bath,BA1 3AT,GB,51.3853877,-2.3780308,https://www.victoriabath.co.uk/,,,
The Marlborough Tavern,,Bath,BA1 2LY,GB,51.3883006,-2.3698661,https://www.marlborough-tavern.com/,,,
The Centurion,,Bath,BA2 1QR,GB,51.3788768,-2.4018809,,,,
The Huntsman,1 Terrace Walk,Bath,BA1 1LJ,GB,51.3807671,-2.3580838,https://www.huntsmanbathpub.co.uk/,,+44 1225 482900,Mo-Sa 10:00-23:00; Su 10:00-22:30
Hall & Woodhouse,1 Old King Street,Bath,BA1 2JW,GB,51.3837401,-2.3624916,https://www.hall-woodhousebath.co.uk/,,,
The Star Inn,,Bath,BA1 5NA,GB,51.3878052,-2.3601857,https://www.abbeyinnsbath.co.uk/#the-star-inn-bath,,,
The Bell,Walcot Street,Bath,BA1 5BW,GB,51.3874665,-2.3594499,https://www.thebellinnbath.co.uk/,,,
The White Hart Inn,,Bath,BA2 6AA,GB,51.3762933,-2.35309,https://www.whitehartbath.co.uk/,,,
The Ale House,1 York Street,Bath,BA1 1NG,GB,51.3809437,-2.3579921,,,,
The Pig & Fiddle,2 Saracen Street,Bath,BA1 5BR,GB,51.3843368,-2.3599631,http://www.pigandfiddle.butcombe.com/,Butcombe Brewery,,
Saracen's Head Tavern,42 Broad Street,Bath,BA1 5LP,GB,51.3838525,-2.3598897,https://www.greeneking.co.uk/pubs/somerset/saracens-head,,,
The Royal Oak,Lower Bristol Road,Bath,BA2 3BW,GB,51.3819705,-2.381585,https://www.theroyaloak-bath.co.uk/,,,Mo-Fr 16:00-23:00; Sa 12:00-23:00; Su 16:00-23:00
Garricks Head,7-8 St Johns Place,Bath,BA1 1ET,GB,51.3819776,-2.3627811,http://www.garricksheadpub.com/,,,
Flan O'Briens,21 Westgate Street,Bath,BA1 1EP,GB,51.3815041,-2.3623755,,,,
Bath Brew House,14 James Street West,Bath,BA1 2BX,GB,51.3810792,-2.3654042,https://thebathbrewhouse.com/,,,
The Chequers,50 Rivers Street,Bath,BA1 2QA,GB,51.3874723,-2.3649969,https://www.thechequersbath.com/,,,
Wiilliam's Table,36 Thomas Street,Bath,BA1 5NN,GB,51.3906377,-2.3558917,,,,
The Canon,1 Barton Street,Bath,BA1 1HQ,GB,51.382382,-2.3624135,https://www.crafted-social.co.uk/canon-bath,Stonegate,,
The Grapes,14 Westgate Street,Bath,BA1 1EQ,GB,51.3813144,-2.3616858,https://thegrapesbath.co.uk/,,,
The Salamander,3 John Street,Bath,BA1 2JL,GB,51.3834222,-2.3620604,https://www.bathales.com/pid/the-salamander/,Bath Ales,,
The Old Green Tree,12 Green Street,Bath,BA1 2JZ,GB,51.383366,-2.3602225,,,,
The Volunteer Rifleman's Arms,3 New Bond Street Place,Bath,BA1 1BH,GB,51.3828466,-2.3603391,,,,Mo-Su 12:00-16:00
The Griffin Inn,Monmouth Street,Bath,BA1 2AP,GB,51.382267,-2.3639255,https://thegriffinbath.co.uk/,,+44 1225 420919,Mo-Tu off; We-Th 15:00-23:00; Fr 15:00-24:00; Sa 11:00-24:00; Su 11:00-21:00
The West Gate,38 Westgate Street,Bath,BA1 1EL,GB,51.381587,-2.3608278,https://www.greeneking-pubs.co.uk/pubs/somerset/west-gate/,,,
Black Fox,47 Saint James's Parade,Bath,BA1 1UQ,GB,51.379972,-2.3614814,https://www.blackfoxbath.com/,,,
The Lamb and Lion,,Bath,BA1 1QU,GB,51.3799973,-2.3604983,https://www.greatukpubs.co.uk/lamb-and-lion-bath,Stonegate,,
St James Wine Vaults,10 St James's Street,Bath,BA1 2TW,GB,51.3882919,-2.3679005,https://www.stjameswinevaults.co.uk/,,,
The Cork,,Bath,BA1 1EB,GB,51.3805126,-2.3625659,https://thecork.co.uk/,,,
The Richmond Arms,7 Richmond Place,Bath,BA1 5PZ,GB,51.3960219,-2.3623182,https://www.therichmondbath.co.uk/,,,
Fairfield Arms,1 Fairfield Park Road,Bath,BA1 6JN,GB,51.3971134,-2.3546897,,,,
Twerton Liberal Club,5 Victoria Buildings,Bath,BA2 3EH,GB,51.3814037,-2.3745976,,,,
The Belvoir Castle,,Bath,BA2 3EH,GB,51.3816627,-2.3767563,,,,
The Moorfields Inn,73 Third Avenue,Bath,BA2 3NZ,GB,51.3742174,-2.3769064,https://www.thebathpubcompany.com/,,,Mo-Fr 08:00-23:00; Sa 09:00-23:00; Su 09:00-22:30
Trowbridge House,128 Coronation Avenue,Bath,BA2 2JP,GB,51.3709194,-2.386123,,,,"Su-Th 12:00-23:00; Fr,Sa 12:00-24:00"
The Assembly Inn,17 Alfred Street,Bath,BA1 2QU,GB,51.3861554,-2.3617864,https://www.abbeyinnsbath.co.uk/#the-assembly-inn-bath,,,
The Royal Oak,8-10 Summerlays Place,Bath,BA2 4HN,GB,51.3794728,-2.3514866,http://www.royaloak-bath.co.uk/,,,
The Pulteney Arms,,Bath,BA2 6ND,GB,51.385835,-2.3526878,https://www.thepulteneyarms.co.uk/,,,
The Raven,6-7 Queen Street,Bath,BA1 1HE,GB,51.3831061,-2.3619737,https://www.theravenofbath.co.uk/,,,Mo-Th 8:00-23:00; Fr-Sa 8:00-00:00; Su 8:00-22:30
The Bear,8-10 Wellsway,Bath,BA2 3AQ,GB,51.3738742,-2.3670712,https://www.bearbath.co.uk/,Zazu’s Kitchen,,
The Trinity,49 James Street West,Bath,BA1 2DA,GB,51.3808533,-2.3636576,https://www.abbeyinnsbath.co.uk/#the-trinity-inn-bath,,,
The Larkhall Inn,Saint Saviour's Road,Bath,BA1 6SD,GB,51.3975963,-2.3453684,,,,Mo-Su 12:00-23:00
The Rose & Crown,6-8 Brougham Place,Bath,BA1 6SJ,GB,51.3990405,-2.3445464,https://www.roseandcrownlarkhall.co.uk/,,,
The Devonshire Arms,139 Wellsway,Bath,BA2 4RY,GB,51.368811,-2.365692,http://www.devonshire-arms-bath.co.uk/,,,
Nowhere,44-45 Lower Bristol Road,Bath,BA2 3BD,GB,51.3786832,-2.368416,,,,
Mandalyn's,13 Lansdown Road,Bath,BA1 5DX,GB,51.3857981,-2.3612453,https://www.mandalyns.co.uk/,,,
Sam Wellers,13-14 Upper Borough Walls,Bath,BA1 1RH,GB,51.3826887,-2.3605652,http://www.samwellersph.co.uk/,,,
Coeur De Lion,17 Northumberland Place,Bath,BA1 5AR,GB,51.3823807,-2.3597018,https://www.abbeyinnsbath.co.uk/#coeur-de-lion-pub-bath,,,
The Ram,20 Claverton Street,Bath,BA2 4LD,GB,51.3766668,-2.3544922,,,,
The Barley Mow,Bathwick Street,Bath,BA2 6NZ,GB,51.3867963,-2.3522948,,,,
The Boathouse,Newbridge Road,Bath,BA1 3NB,GB,51.3909302,-2.4081107,https://www.boathouse-bath.co.uk/,,,
The Boater,9 Argyle Street,Bath,BA2 4BQ,GB,51.3831945,-2.356801,https://www.boaterbath.co.uk/,,,
The Ring o' Bells,10 Claverton Street,Bath,BA2 4JT,GB,51.3763194,-2.3540925,https://ringobellsbath.com/,,,
The Old Crown,,Bath,BA1 4BP,GB,51.3943354,-2.3880731,https://theoldcrownweston.pub/,,,
Crystal Palace,,Bath,BA1 1NW,GB,51.3804911,-2.3592267,https://www.crystalpalacepub.co.uk/,,,
The Old Crown,131 High Street,Bath,BA2 1DA,GB,51.3798362,-2.3932069,https://www.craftunionpubs.com/old-crown-twerton,Stonegate,,
The Charmbury Arms,,Bath,BA2 3RR,GB,51.3808084,-2.3815944,,,,Mo-Th 16:00-22:00; Fr-Su 12:00-22:00
The Livingstone,24 Moorland Road,Bath,BA2 3PW,GB,51.377766,-2.3791703,,,,"Mo-Th 13:00-23:00; Fr,Sa 12:00-23:00; Su 12:00-22:30"
The Golden Fleece,,Bath,BA2 1ES,GB,51.3808171,-2.3880346,,,,
The Claremont,5 Camden Road,Bath,BA1 6EH,GB,51.3950741,-2.352781,https://theclaremont.pub/,,,
The Hadley Arms,,Bath,BA2 5DH,GB,51.3622713,-2.3453278,,,,
The Curfew,11 Cleveland Place,Bath,BA1 5DG,GB,51.38986,-2.3572296,https://www.thecurfewbath.co.uk/about-us/our-bar/,,,
The King Of Wessex,5-10 James Street West,Bath,BA1 2BX,GB,51.3808293,-2.3645607,https://www.jdwetherspoon.com/pubs/all-pubs/england/somerset/the-king-of-wessex-bath,,,
The Alexandra,Queen Alexandra Road,Sunderland,SR2 9PF,GB,54.8856809,-1.368812,,,,
The Grange,225-227 Newcastle Road,Sunderland,SR5 1NR,GB,54.9268247,-1.3891617,https://www.sizzlingpubs.co.uk/findapub/eastandwestmidlands/thegrangehotelsunderland#/,Sizzling Pubs,,
The New Regale Tavern,4 East Hendon Road,Sunderland,SR1 2NP,GB,54.9051547,-1.3644416,,,,
Halfway House,133 Southwick Road,Sunderland,SR5 1SP,GB,54.9182486,-1.3933972,,,,
Victor's,Low Row,Sunderland,SR1 3PY,GB,54.9052888,-1.3894015,,,,
The Ivy House,Worcester Street,Sunderland,SR2 7AW,GB,54.9014303,-1.3877378,,,,
The Cambridge,88 Fulwell Road,Sunderland,SR6 0JB,GB,54.9194188,-1.3791997,,,,
The Burton House,4 - 5 Saville Place,Sunderland,SR1 1PA,GB,54.9048964,-1.3771894,,,,
The Promenade,,Sunderland,,GB,54.9341203,-1.3685678,,,,
The Cliff,Mere Knolls Road,Sunderland,SR6 9LG,GB,54.9254758,-1.3733207,,,,
The Charltons,14 Hendon Road,Sunderland,SR1 2JD,GB,54.9051456,-1.3710503,,,,
Steels Social Club,1 Peacock Street West,Sunderland,SR4 6LQ,GB,54.9043982,-1.4120683,https://www.steelssocialclub.com/,,+441915657593,Tu-Th 18:00-23:00; Fr 15:00-23:00; Sa 11:00-23:00; Su 11:30-22:30; Mo 11:00-23:00
The Fort,,Sunderland,,GB,54.9156445,-1.3775762,,,,
Bar 88,,Sunderland,,GB,54.9362216,-1.3682832,,,,
The Times Inn,43 Wear Street,Sunderland,SR5 2BH,GB,54.9154683,-1.4065123,,,,
The Royal Marine,Sea Road,Sunderland,,GB,54.9305833,-1.3762696,,,,
Keel Tavern,,Sunderland,SR1 3DS,GB,54.9072674,-1.3863275,,,,
The Hendon Grange,,Sunderland,,GB,54.8859439,-1.3624041,,,,
Taproom,,Sunderland,,GB,54.9121297,-1.3880738,,,,
The William Jameson,,Sunderland,,GB,54.9046041,-1.3807892,https://www.jdwetherspoon.com/pubs/all-pubs/england/tyne-and-wear/the-william-jameson-sunderland,,,
The Stumble Inn,88 Chester Road,Sunderland,SR2 7PR,GB,54.9031751,-1.395807,,,,
The Rabbit,1-3 High Street West,Sunderland,SR1 3EX,GB,54.906283,-1.3896038,,,,
The Peacock,287 High Street West,Sunderland,SR1 3ES,GB,54.9066055,-1.3870256,http://www.thepeacock.pub,,,
Chaplin's,40 Stockton Road,Sunderland,SR1 3NR,GB,54.9031109,-1.3873498,,,,
The Dun Cow,"9 High Street West, Sunderland Garden Place",Sunderland,SR1 3HA,GB,54.9064295,-1.3885957,,,,
The Greens,36-38 Low Row,Sunderland,SR1 3PY,GB,54.9056967,-1.3898006,,,,
Establishment,Low Row,Sunderland,,GB,54.9055728,-1.3897795,,,,
The Saltgrass,,Sunderland,,GB,54.913887,-1.3956406,,,,
The Ship Isis,26 Silksworth Row,Sunderland,SR1 3QJ,GB,54.9067927,-1.3925251,,,,
The Museum Vaults,33 Silksworth Row,Sunderland,SR1 3QJ,GB,54.9070459,-1.3933097,,,,
The Mountain Daisy,,Sunderland,,GB,54.9065358,-1.403304,,,,
The Hollymere,,Sunderland,,GB,54.8812134,-1.3809879,https://www.sizzlingpubs.co.uk/findapub/northeast/thehollymeregrangetown,,,
Victoria Gardens,,Sunderland,SR2 8RT,GB,54.8930701,-1.3745909,,,,
The Rosedene,125 Queen Alexandra Road,Sunderland,SR2 9BT,GB,54.8910702,-1.3883517,https://www.greeneking.co.uk/pubs/tyne-and-wear/rosedene,,,
Oddies,58 Hylton Road,Sunderland,SR4 7AB,GB,54.9068256,-1.3972075,,,,
The Railway Tavern,,Sunderland,,GB,54.907004,-1.4005374,,,,
West End Conservative Club,110 Hylton Road,Sunderland,SR4 7XS,GB,54.9070708,-1.4008908,,,,
Life of Riley,3 Green Terrace,Sunderland,SR1 3PZ,GB,54.9038132,-1.388778,,,,
Fitzgerald's,12-14 Green Terrace,Sunderland,SR1 3PZ,GB,54.9042489,-1.3889963,,,,
Free Gardeners' Arms,,Sunderland,,GB,54.9086067,-1.3999614,,,,
Oddfellows' Arms,,Sunderland,,GB,54.9089296,-1.3992813,,,,
The Lansdowne,32-33 Deptford Road,Sunderland,SR4 6AG,GB,54.9088997,-1.3971495,,,,
The Wheatsheaf,1 Thomas Street North,Sunderland,SR6 0BL,GB,54.9146198,-1.3820652,,,,
The Welcome Tavern,22 Prospect Row,Sunderland,SR1 2DW,GB,54.9110972,-1.3640831,,,,
Chesters,Chester Road,Sunderland,SR4 7DR,GB,54.9024698,-1.4032275,https://www.greatukpubs.co.uk/chesters-sunderland,Stonegate,,
Vesta Tilleys,309 High Street West,Sunderland,SR1 3ET,GB,54.9061265,-1.3880982,https://ambertaverns.co.uk/pub/vesta-tilleys/,,+44 191 567 4665,
Grannie Annie's,Marine Walk,Sunderland,SR6 0PL,GB,54.9249951,-1.3658607,https://www.grannieanniesroker.co.uk/,,,
The Borough,Vine Place,Sunderland,SR1 3NE,GB,54.9040222,-1.3861906,https://www.craftunionpubs.com/borough-pub-sunderland,Stonegate,,
The Harbour View,,Sunderland,,GB,54.9208467,-1.3681235,,,,
Bluebell,Fulwell Road,Sunderland,SR6 9AD,GB,54.9292664,-1.381862,https://www.greatukpubs.co.uk/blue-bell-fulwell,Stonegate,,
Jacksons,44 Lower Dundas Street,Sunderland,SR6 0BD,GB,54.9142185,-1.3770333,,,,
The Colliery Tavern,12 Southwick Road,Sunderland,SR5 1EQ,GB,54.916134,-1.3859611,,,,
The Clarendon,,Sunderland,,GB,54.9103531,-1.3698211,,,,
Angel's Place,10 Church Street East,Sunderland,SR1 2BB,GB,54.9088376,-1.3698649,,,,
The Blandford,36 Blandford Street,Sunderland,SR1 3JH,GB,54.9047428,-1.3843854,,,,
The Beehive,1-2 Holmeside,Sunderland,SR1 3JG,GB,54.9044064,-1.3857915,,,,
/AFK,32 Bridge Street,Sunderland,SR1 1TQ,GB,54.9077166,-1.3824786,,,,
Joseph's - The Toy Shop,29 Holmeside,Sunderland,SR1 3JE,GB,54.9045402,-1.3826985,,,,
Independent,27-28 Holmeside,Sunderland,SR1 3JE,GB,54.9045608,-1.3828732,https://www.independentsunderland.com/,,,
Ttonic,12-13 Vine Place,Sunderland,SR1 3NE,GB,54.9036256,-1.387176,,,,
The Cooper Rose,2-4 Albion Place,Sunderland,SR1 3NG,GB,54.9033248,-1.3877004,,,+44 191 514 8530,
Barge & Barrel,3-4 Burdon Road,Sunderland,SR1 1QB,GB,54.9042257,-1.3814739,https://www.craftunionpubs.com/barge-and-barrel-sunderland,Stonegate,,
The Howard Arms,183 Roker Avenue,Sunderland,SR6 0BS,GB,54.9154871,-1.3782379,,,,
Coronation,,Middlesbrough,,GB,54.5464348,-1.2593762,,,,
Erimus Club,,Middlesbrough,,GB,54.5596226,-1.2414133,,,,
The Smoggy Scholar,,Middlesbrough,,GB,54.5766441,-1.2324156,,,,
The Yellow Rose,Roman Road,Middlesbrough,TS5 6EA,GB,54.5610016,-1.2488333,,,+441642823846,Mo-Fr 11:00-23:30; Sa-Su 11:00-24:00
Play Brew Co,,Middlesbrough,,GB,54.5763183,-1.2478088,https://playbrewco.com/,,,
Saltersgill Hotel,51 Saltersgill Avenue,Middlesbrough,TS4 3JT,GB,54.5500021,-1.2334593,,,+44 1642 819265,
The Six Medals,Heath Road,Middlesbrough,TS3 6AT,GB,54.5746944,-1.2158787,,,,
Hit The Bar,,Middlesbrough,,GB,54.5797006,-1.2333987,,,,
Isaac Wilson,61 Wilson Street,Middlesbrough,TS1 1SF,GB,54.5780565,-1.2370938,,,,
The Buccaneer,,Middlesbrough,,GB,54.5671361,-1.2101867,,,,
The Jovial Monk,,Middlesbrough,,GB,54.5703389,-1.2130808,https://www.craftunionpubs.com/jovial-monk-north-ormesby,Stonegate,,
The Green Tree,55 Gilkes Street,Middlesbrough,TS1 5EH,GB,54.5755542,-1.2403736,,,,
The Central,,Middlesbrough,,GB,54.5764263,-1.2335936,https://www.craftunionpubs.com/central-hotel-pub-middlesbrough,Stonegate,,
The Pig Iron,37 Corporation Road,Middlesbrough,TS1 1LT,GB,54.5764073,-1.2338085,,,,
Bier & Beer,,Middlesbrough,,GB,54.5766979,-1.2348761,,,,
Boro Bar,59-61 Albert Road,Middlesbrough,TS1 1NG,GB,54.5766138,-1.2349002,,,,
The Bar Cuda,42-46 Albert Road,Middlesbrough,TS1 1QD,GB,54.5769161,-1.23411,,,,
The Discovery,,Middlesbrough,,GB,54.5762688,-1.2380332,https://www.greatukpubs.co.uk/discovery-middlesbrough,Stonegate,,
Liquor Vaults,15 Zetland Road,Middlesbrough,TS1 1EH,GB,54.5785603,-1.2358143,,,,
The Zetland,9 Zetland Road,Middlesbrough,TS1 1EH,GB,54.5785189,-1.2352958,,,,
